"kategori1";"word";"Frekvens";"Sqrt_tf_idf"
"7100 - Interesseorganisasjoner";"hovudorganisasjon";1;0.009299239
"1300 - Rekreasjon og sosiale foreninger";"hovudorganisasjonane sine";1;0.008629849
"1200 - Idrett";"hovudorganisasjonen";1;0.005309124
"1300 - Rekreasjon og sosiale foreninger";"hovudorganisasjonen";2;0.00893191
"13100 - Barne- og ungdomsorganisasjoner";"hovudorganisasjonen";1;0.0118025
"4100 - Sosiale tjenester";"hovudorganisasjonen";1;0.01338643
"7100 - Interesseorganisasjoner";"hovudorganisasjonen";3;0.0131792
"1100 - Kultur og kunst";"hovudorkester";4;0.0164362
"3400 - Andre helsetjenester";"hovudredningssentralane";4;0.05019581
"1100 - Kultur og kunst";"hovudsak";5;0.01111747
"1200 - Idrett";"hovudsak";13;0.01582406
"1300 - Rekreasjon og sosiale foreninger";"hovudsak";4;0.01044197
"13100 - Barne- og ungdomsorganisasjoner";"hovudsak";1;0.009756572
"3400 - Andre helsetjenester";"hovudsak";1;0.01518402
"5100 - Natur- og miljøvern";"hovudsak";2;0.03031849
"6100 - Lokalsamfunnsutvikling";"hovudsak";2;0.01369447
"7100 - Interesseorganisasjoner";"hovudsak";2;0.008895428
"9100 - Internasjonale aktiviteter";"hovudsak";5;0.03368722
"10100 - Tros- og livssynsorganisasjoner";"hovudsakleg";1;0.0102385
"1100 - Kultur og kunst";"hovudsakleg";4;0.009943763
"1200 - Idrett";"hovudsakleg";10;0.01387862
"1300 - Rekreasjon og sosiale foreninger";"hovudsakleg";4;0.01044197
"14100 - Mangfold og inkludering";"hovudsakleg";1;0.02328799
"2100 - Grunn og videregående utdanning";"hovudsakleg";1;0.05575927
"4100 - Sosiale tjenester";"hovudsakleg";2;0.0156496
"5200 - Dyrevern";"hovudsakleg";1;0.03165413
"9100 - Internasjonale aktiviteter";"hovudsakleg";1;0.01506538
"1200 - Idrett";"hovudsamskipnad";4;0.01297692
"13100 - Barne- og ungdomsorganisasjoner";"hovudsamskipnad";1;0.01442424
"1200 - Idrett";"hovudsamskipnaden";2;0.008478607
"4100 - Sosiale tjenester";"hovudsamskipnaden";1;0.01511651
"7100 - Interesseorganisasjoner";"hovudsamskipnaden";1;0.008592413
"1200 - Idrett";"hovudsatsingsområde";1;0.007254321
"7100 - Interesseorganisasjoner";"hovudsekretariat";1;0.01039687
"6100 - Lokalsamfunnsutvikling";"hovudstad";1;0.01600593
"1300 - Rekreasjon og sosiale foreninger";"hovudstaden";1;0.007718772
"7100 - Interesseorganisasjoner";"hovudstaden";1;0.009299239
"1100 - Kultur og kunst";"hovudstrategi";1;0.008218098
"10100 - Tros- og livssynsorganisasjoner";"hovudstyre";1;0.01692338
"1300 - Rekreasjon og sosiale foreninger";"hovudstyret sitt";1;0.008629849
"10100 - Tros- og livssynsorganisasjoner";"hovudtanke";1;0.01692338
"1300 - Rekreasjon og sosiale foreninger";"hovudtema";1;0.008629849
"1200 - Idrett";"hovudtilbud";1;0.007254321
"1200 - Idrett";"hovudtrenar";1;0.007254321
"3400 - Andre helsetjenester";"hovudvegnett";1;0.0250979
"10100 - Tros- og livssynsorganisasjoner";"hovudvekt";4;0.02047701
"1100 - Kultur og kunst";"hovudvekt";9;0.01491564
"1200 - Idrett";"hovudvekt";27;0.0228049
"1300 - Rekreasjon og sosiale foreninger";"hovudvekt";5;0.01167448
"13100 - Barne- og ungdomsorganisasjoner";"hovudvekt";1;0.009756572
"3400 - Andre helsetjenester";"hovudvekt";1;0.01518402
"4300 - Økonomisk og materiell støtte";"hovudvekt";1;0.03371437
"7100 - Interesseorganisasjoner";"hovudvekt";1;0.006290018
"9100 - Internasjonale aktiviteter";"hovudvekt";2;0.02130567
"10100 - Tros- og livssynsorganisasjoner";"hovudvekta";1;0.01692338
"4100 - Sosiale tjenester";"hovudvekter";1;0.01829106
"1100 - Kultur og kunst";"hovudverkemiddelet";1;0.008218098
"1100 - Kultur og kunst";"hovudverksemd";1;0.006791787
"1200 - Idrett";"hovudverksemd";1;0.00599528
"7100 - Interesseorganisasjoner";"hovudverksemd";1;0.008592413
"10100 - Tros- og livssynsorganisasjoner";"hovudverksemda";1;0.0139862
"1100 - Kultur og kunst";"hovudverksemda";1;0.006791787
"1200 - Idrett";"hovudverksemda";1;0.00599528
"7100 - Interesseorganisasjoner";"hovudverksemdområde";1;0.01039687
"1100 - Kultur og kunst";"hpb";1;0.008218098
"1200 - Idrett";"hrani";1;0.007254321
"1200 - Idrett";"hrimfaxi";1;0.007254321
"1200 - Idrett";"hrimnir";1;0.007254321
"4100 - Sosiale tjenester";"hringar";1;0.01829106
"14100 - Mangfold og inkludering";"hrs";1;0.03849308
"4200 - Krisehjelp og støttearbeid";"hsf";2;0.05942273
"4200 - Krisehjelp og støttearbeid";"hsfn";2;0.05942273
"1200 - Idrett";"hsi";2;0.01025916
"1200 - Idrett";"hsl";1;0.007254321
"1200 - Idrett";"hstestell";1;0.007254321
"1200 - Idrett";"hsv";1;0.007254321
"1100 - Kultur og kunst";"htn";1;0.008218098
"4100 - Sosiale tjenester";"hub";1;0.01829106
"1300 - Rekreasjon og sosiale foreninger";"hudfarge";1;0.008629849
"1100 - Kultur og kunst";"hudflidslag";1;0.008218098
"4100 - Sosiale tjenester";"hudlidelser";1;0.01636002
"7100 - Interesseorganisasjoner";"hudlidelser";1;0.009299239
"7100 - Interesseorganisasjoner";"hudpasienter";1;0.01039687
"4100 - Sosiale tjenester";"hudpoliklinikk";1;0.01829106
"1100 - Kultur og kunst";"hudrimar";1;0.008218098
"3400 - Andre helsetjenester";"hudsjukdomar";2;0.03174662
"7100 - Interesseorganisasjoner";"hudsjukdomar";17;0.03834175
"1300 - Rekreasjon og sosiale foreninger";"hudson";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"hudøy";2;0.01220445
"1300 - Rekreasjon og sosiale foreninger";"hudøyforening";1;0.008629849
"10100 - Tros- og livssynsorganisasjoner";"hufo";1;0.01692338
"10100 - Tros- og livssynsorganisasjoner";"huftarøy";1;0.01513673
"1100 - Kultur og kunst";"huftarøy";1;0.007350491
"1100 - Kultur og kunst";"hugin";1;0.008218098
"1300 - Rekreasjon og sosiale foreninger";"huglo";1;0.008629849
"1100 - Kultur og kunst";"hugnad";3;0.01273142
"1300 - Rekreasjon og sosiale foreninger";"hugnad";1;0.007718772
"1300 - Rekreasjon og sosiale foreninger";"hugulia";1;0.008629849
"1200 - Idrett";"huk";1;0.007254321
"1100 - Kultur og kunst";"huldra";1;0.008218098
"1100 - Kultur og kunst";"hulen";1;0.008218098
"1200 - Idrett";"hulls";1;0.007254321
"1200 - Idrett";"hulløy";1;0.006488462
"6100 - Lokalsamfunnsutvikling";"hulløy";1;0.01431614
"1300 - Rekreasjon og sosiale foreninger";"humaitære";1;0.008629849
"10100 - Tros- og livssynsorganisasjoner";"human";82;0.09271361
"1200 - Idrett";"human";3;0.007601632
"1300 - Rekreasjon og sosiale foreninger";"human";15;0.0202208
"14100 - Mangfold og inkludering";"human";1;0.02328799
"4100 - Sosiale tjenester";"human";3;0.01916677
"5100 - Natur- og miljøvern";"human";3;0.03713242
"5200 - Dyrevern";"human";4;0.06330825
"7100 - Interesseorganisasjoner";"human";4;0.01258004
"9100 - Internasjonale aktiviteter";"human";3;0.02609401
"1100 - Kultur og kunst";"humana";1;0.008218098
"10100 - Tros- og livssynsorganisasjoner";"humanetisk";6;0.04145365
"7100 - Interesseorganisasjoner";"humanetiske";1;0.01039687
"3400 - Andre helsetjenester";"humania";1;0.0250979
"10100 - Tros- og livssynsorganisasjoner";"humanisme";1;0.01692338
"10100 - Tros- og livssynsorganisasjoner";"humanismen";10;0.05351643
"10100 - Tros- og livssynsorganisasjoner";"humanistforbundet";8;0.04786655
"10100 - Tros- og livssynsorganisasjoner";"humanistforbundet sitt";1;0.01692338
"10100 - Tros- og livssynsorganisasjoner";"humanistisk";26;0.0571443
"1100 - Kultur og kunst";"humanistisk";1;0.00544215
"12100 - Andre";"humanistisk";1;0.06637237
"1300 - Rekreasjon og sosiale foreninger";"humanistisk";4;0.01142964
"4100 - Sosiale tjenester";"humanistisk";1;0.01211262
"7100 - Interesseorganisasjoner";"humanistisk";4;0.01376993
"9100 - Internasjonale aktiviteter";"humanistisk";1;0.01649035
"1300 - Rekreasjon og sosiale foreninger";"humanitas";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"humaniter";1;0.008629849
"1100 - Kultur og kunst";"humanitere";1;0.008218098
"1200 - Idrett";"humanitert";1;0.005309124
"1300 - Rekreasjon og sosiale foreninger";"humanitert";7;0.01671007
"3400 - Andre helsetjenester";"humanitert";1;0.01836807
"4100 - Sosiale tjenester";"humanitert";1;0.01338643
"7100 - Interesseorganisasjoner";"humanitert";1;0.007609017
"9100 - Internasjonale aktiviteter";"humanitet";1;0.0249018
"14100 - Mangfold og inkludering";"humanitetsarbeid";1;0.03849308
"4100 - Sosiale tjenester";"humanitæert";1;0.01829106
"10100 - Tros- og livssynsorganisasjoner";"humanitær";7;0.02186788
"1100 - Kultur og kunst";"humanitær";7;0.01061918
"1300 - Rekreasjon og sosiale foreninger";"humanitær";240;0.06529493
"13100 - Barne- og ungdomsorganisasjoner";"humanitær";5;0.01761179
"14100 - Mangfold og inkludering";"humanitær";10;0.05945019
"2300 - Annen utdanning";"humanitær";2;0.0450683
"3400 - Andre helsetjenester";"humanitær";49;0.08580371
"4100 - Sosiale tjenester";"humanitær";79;0.07940045
"4200 - Krisehjelp og støttearbeid";"humanitær";14;0.07678426
"4300 - Økonomisk og materiell støtte";"humanitær";13;0.09813138
"5100 - Natur- og miljøvern";"humanitær";1;0.01730668
"6100 - Lokalsamfunnsutvikling";"humanitær";3;0.0135398
"7100 - Interesseorganisasjoner";"humanitær";42;0.03290771
"9100 - Internasjonale aktiviteter";"humanitær";49;0.08513327
"1300 - Rekreasjon og sosiale foreninger";"humanitæreprosjekt";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"humanitærforening";1;0.008629849
"4200 - Krisehjelp og støttearbeid";"humanitærhjelp";1;0.04201821
"1300 - Rekreasjon og sosiale foreninger";"humanitærorganisasjon";2;0.009453526
"4100 - Sosiale tjenester";"humanitærorganisasjon";1;0.01416819
"4200 - Krisehjelp og støttearbeid";"humanitærorganisasjon";1;0.03254717
"7100 - Interesseorganisasjoner";"humanitærorganisasjon";2;0.0113892
"10100 - Tros- og livssynsorganisasjoner";"humanitært";5;0.02013127
"1300 - Rekreasjon og sosiale foreninger";"humanitært";185;0.06244362
"13100 - Barne- og ungdomsorganisasjoner";"humanitært";2;0.01213282
"14100 - Mangfold og inkludering";"humanitært";2;0.02895987
"3400 - Andre helsetjenester";"humanitært";13;0.04814022
"4100 - Sosiale tjenester";"humanitært";36;0.05838335
"4200 - Krisehjelp og støttearbeid";"humanitært";7;0.05914058
"4300 - Økonomisk og materiell støtte";"humanitært";14;0.1109248
"6100 - Lokalsamfunnsutvikling";"humanitært";1;0.008514907
"7100 - Interesseorganisasjoner";"humanitært";10;0.01749047
"8200 - Frivillighetssentraler";"humanitært";1;0.02746787
"9100 - Internasjonale aktiviteter";"humanitært";18;0.05620383
"10100 - Tros- og livssynsorganisasjoner";"humaniært";1;0.01692338
"4300 - Økonomisk og materiell støtte";"humanoitært";1;0.055727
"1300 - Rekreasjon og sosiale foreninger";"humant";1;0.007132076
"3400 - Andre helsetjenester";"humant";1;0.02074198
"4100 - Sosiale tjenester";"humant";1;0.01511651
"5100 - Natur- og miljøvern";"humla";2;0.0501139
"5100 - Natur- og miljøvern";"humlekasser";1;0.03543588
"5100 - Natur- og miljøvern";"humlene";2;0.0501139
"5100 - Natur- og miljøvern";"humler";2;0.0501139
"5100 - Natur- og miljøvern";"humleskolen";1;0.03543588
"13100 - Barne- og ungdomsorganisasjoner";"hummelfjell";1;0.01612679
"1300 - Rekreasjon og sosiale foreninger";"hummerbakken";1;0.008629849
"4100 - Sosiale tjenester";"hummulen";3;0.03168104
"1100 - Kultur og kunst";"humoristiske";1;0.008218098
"1300 - Rekreasjon og sosiale foreninger";"humunitær";1;0.008629849
"10100 - Tros- og livssynsorganisasjoner";"humus";1;0.01692338
"1200 - Idrett";"humøret";1;0.006488462
"7100 - Interesseorganisasjoner";"humøret";1;0.009299239
"1300 - Rekreasjon og sosiale foreninger";"hunaitær";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"hunanitær";1;0.008629849
"1200 - Idrett";"hund";15;0.02056215
"1300 - Rekreasjon og sosiale foreninger";"hund";48;0.04375724
"3400 - Andre helsetjenester";"hund";7;0.04859735
"5200 - Dyrevern";"hund";5;0.08562331
"7100 - Interesseorganisasjoner";"hund";8;0.02152155
"1200 - Idrett";"hundar";9;0.01512499
"1300 - Rekreasjon og sosiale foreninger";"hundar";39;0.03745523
"3400 - Andre helsetjenester";"hundar";34;0.1017077
"5200 - Dyrevern";"hundar";2;0.05142482
"7100 - Interesseorganisasjoner";"hundar";11;0.0239649
"8200 - Frivillighetssentraler";"hundar";1;0.03588418
"1200 - Idrett";"hundeaktiviteter";1;0.006488462
"1300 - Rekreasjon og sosiale foreninger";"hundeaktiviteter";1;0.007718772
"1300 - Rekreasjon og sosiale foreninger";"hundearbeid";2;0.01220445
"7100 - Interesseorganisasjoner";"hundedressur";1;0.01039687
"1200 - Idrett";"hundeeiere";1;0.006488462
"1300 - Rekreasjon og sosiale foreninger";"hundeeiere";8;0.02183198
"5200 - Dyrevern";"hundeeieren";1;0.05232158
"1300 - Rekreasjon og sosiale foreninger";"hundeeierenes";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"hundeeierens";1;0.008629849
"1200 - Idrett";"hundeeieres";1;0.007254321
"1300 - Rekreasjon og sosiale foreninger";"hundeeiernes";1;0.008629849
"1200 - Idrett";"hundeeiers";1;0.006488462
"1300 - Rekreasjon og sosiale foreninger";"hundeeiers";1;0.007718772
"1300 - Rekreasjon og sosiale foreninger";"hundefaget";1;0.008629849
"3400 - Andre helsetjenester";"hundefaglige";1;0.0250979
"1300 - Rekreasjon og sosiale foreninger";"hundeførere";1;0.006684652
"3400 - Andre helsetjenester";"hundeførere";9;0.05832226
"7100 - Interesseorganisasjoner";"hundeførere";1;0.008053377
"8200 - Frivillighetssentraler";"hundeførere";1;0.03999463
"1200 - Idrett";"hundegruppe";1;0.007254321
"1200 - Idrett";"hundehold";7;0.01486693
"1300 - Rekreasjon og sosiale foreninger";"hundehold";30;0.03661335
"5200 - Dyrevern";"hundehold";1;0.04052812
"7100 - Interesseorganisasjoner";"hundehold";3;0.01394886
"7100 - Interesseorganisasjoner";"hundeholdet";1;0.01039687
"1300 - Rekreasjon og sosiale foreninger";"hundeholdets";3;0.01494734
"1200 - Idrett";"hundeholdsaktiviteter";1;0.007254321
"1200 - Idrett";"hundeide";1;0.006488462
"6100 - Lokalsamfunnsutvikling";"hundeide";1;0.01431614
"10100 - Tros- og livssynsorganisasjoner";"hundeidvik";1;0.0139862
"1100 - Kultur og kunst";"hundeidvik";1;0.006791787
"1200 - Idrett";"hundeidvik";2;0.008478607
"1200 - Idrett";"hundeinteresserte";1;0.006488462
"1300 - Rekreasjon og sosiale foreninger";"hundeinteresserte";1;0.007718772
"1200 - Idrett";"hundekjørerforbund";2;0.01025916
"1200 - Idrett";"hundekjørerklubb";5;0.01622115
"1200 - Idrett";"hundekjøring";7;0.01716686
"1300 - Rekreasjon og sosiale foreninger";"hundekjøring";1;0.007718772
"1200 - Idrett";"hundekjøringen";1;0.007254321
"1200 - Idrett";"hundeklubb";20;0.0251297
"1300 - Rekreasjon og sosiale foreninger";"hundeklubb";140;0.07909387
"5200 - Dyrevern";"hundeklubb";1;0.04052812
"7100 - Interesseorganisasjoner";"hundeklubb";7;0.02130723
"1300 - Rekreasjon og sosiale foreninger";"hundeklubbb";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"hundeklubben";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"hundeløp";1;0.008629849
"1200 - Idrett";"hundemat";1;0.007254321
"1300 - Rekreasjon og sosiale foreninger";"hundemiljø";2;0.01220445
"1300 - Rekreasjon og sosiale foreninger";"hunden";2;0.01220445
"1300 - Rekreasjon og sosiale foreninger";"hunden sin";3;0.01235312
"3400 - Andre helsetjenester";"hunden sin";1;0.02074198
"7100 - Interesseorganisasjoner";"hunden sin";1;0.008592413
"1300 - Rekreasjon og sosiale foreninger";"hundeorganisasjon";1;0.008629849
"7100 - Interesseorganisasjoner";"hunderasane";1;0.01039687
"1200 - Idrett";"hunderasar";1;0.006488462
"1300 - Rekreasjon og sosiale foreninger";"hunderasar";11;0.02560027
"1200 - Idrett";"hunderase";1;0.006488462
"1300 - Rekreasjon og sosiale foreninger";"hunderase";1;0.007718772
"1300 - Rekreasjon og sosiale foreninger";"hunderasen";7;0.02042195
"7100 - Interesseorganisasjoner";"hunderasen";1;0.009299239
"1200 - Idrett";"hunderfossen";2;0.01025916
"1300 - Rekreasjon og sosiale foreninger";"hundesaken";2;0.01220445
"1300 - Rekreasjon og sosiale foreninger";"hundesport";2;0.01091599
"7100 - Interesseorganisasjoner";"hundesport";1;0.009299239
"1300 - Rekreasjon og sosiale foreninger";"hundesporten";1;0.008629849
"1200 - Idrett";"hundetrening";1;0.006488462
"1300 - Rekreasjon og sosiale foreninger";"hundetrening";1;0.007718772
"1300 - Rekreasjon og sosiale foreninger";"hundetreninger";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"hundetypen";1;0.008629849
"7100 - Interesseorganisasjoner";"hundeutstilling";1;0.01039687
"1300 - Rekreasjon og sosiale foreninger";"hundeutstillinger";3;0.01494734
"3400 - Andre helsetjenester";"hundførarar";1;0.0250979
"1300 - Rekreasjon og sosiale foreninger";"hundhamaren";1;0.008629849
"1100 - Kultur og kunst";"hundorp";1;0.008218098
"1200 - Idrett";"hundre";1;0.00599528
"1300 - Rekreasjon og sosiale foreninger";"hundre";2;0.01008628
"7100 - Interesseorganisasjoner";"hundre";1;0.008592413
"3400 - Andre helsetjenester";"hundreførarar";2;0.0354938
"6100 - Lokalsamfunnsutvikling";"hundvinfeltet";1;0.01600593
"3400 - Andre helsetjenester";"hundvingrend";1;0.0250979
"1100 - Kultur og kunst";"hundvåg";1;0.006365712
"1200 - Idrett";"hundvåg";4;0.01123835
"1300 - Rekreasjon og sosiale foreninger";"hundvåg";2;0.009453526
"13100 - Barne- og ungdomsorganisasjoner";"hundvåg";2;0.01766601
"1200 - Idrett";"hundvåkøy";1;0.007254321
"1200 - Idrett";"hung";2;0.01025916
"1100 - Kultur og kunst";"hunndalen";2;0.009605038
"1300 - Rekreasjon og sosiale foreninger";"hunndalen";2;0.01008628
"7100 - Interesseorganisasjoner";"hunndalen";1;0.008592413
"7100 - Interesseorganisasjoner";"hunndalsforum";2;0.01470339
"1100 - Kultur og kunst";"hunstad";1;0.006791787
"1200 - Idrett";"hunstad";1;0.00599528
"7100 - Interesseorganisasjoner";"hunstad";1;0.008592413
"1300 - Rekreasjon og sosiale foreninger";"hunters";1;0.008629849
"14100 - Mangfold og inkludering";"huntingtons";1;0.03849308
"10100 - Tros- og livssynsorganisasjoner";"hurdal";2;0.01584898
"1100 - Kultur og kunst";"hurdal";1;0.00544215
"1200 - Idrett";"hurdal";4;0.009607844
"1300 - Rekreasjon og sosiale foreninger";"hurdal";2;0.008081973
"4100 - Sosiale tjenester";"hurdal";1;0.01211262
"5100 - Natur- og miljøvern";"hurdal";1;0.02346618
"9100 - Internasjonale aktiviteter";"hurdal";1;0.01649035
"1100 - Kultur og kunst";"hurdalskoret";1;0.008218098
"1200 - Idrett";"huringen";1;0.007254321
"1100 - Kultur og kunst";"hurrød";1;0.008218098
"1200 - Idrett";"hurtiglø";1;0.007254321
"1200 - Idrett";"hurtigløp";6;0.01776938
"1100 - Kultur og kunst";"hurtigrutefarten";1;0.008218098
"1100 - Kultur og kunst";"hurtigrutemuseet";5;0.01837623
"1100 - Kultur og kunst";"hurtigrutemuseum";1;0.008218098
"5100 - Natur- og miljøvern";"hurtigruten";1;0.03543588
"1100 - Kultur og kunst";"hurtigrutens";3;0.01273142
"5100 - Natur- og miljøvern";"hurtigrutens";1;0.03169481
"1100 - Kultur og kunst";"hurtigruteskipet";1;0.008218098
"10100 - Tros- og livssynsorganisasjoner";"hurum";1;0.01070329
"1100 - Kultur og kunst";"hurum";3;0.009002476
"1200 - Idrett";"hurum";13;0.0165424
"1300 - Rekreasjon og sosiale foreninger";"hurum";11;0.01810212
"3400 - Andre helsetjenester";"hurum";1;0.01587331
"4100 - Sosiale tjenester";"hurum";1;0.01156828
"6200 - Bolig- og lokalmiljø";"hurum";1;0.06096398
"7100 - Interesseorganisasjoner";"hurum";5;0.01470339
"1200 - Idrett";"hurumlandet";1;0.007254321
"1100 - Kultur og kunst";"hurø";2;0.01162215
"10100 - Tros- og livssynsorganisasjoner";"hus";10;0.02502269
"1100 - Kultur og kunst";"hus";39;0.02399664
"1200 - Idrett";"hus";8;0.009593754
"12100 - Andre";"hus";1;0.04686353
"1300 - Rekreasjon og sosiale foreninger";"hus";19;0.01758842
"13100 - Barne- og ungdomsorganisasjoner";"hus";6;0.01847014
"3400 - Andre helsetjenester";"hus";2;0.01659584
"4100 - Sosiale tjenester";"hus";6;0.0209489
"4300 - Økonomisk og materiell støtte";"hus";1;0.02605628
"5100 - Natur- og miljøvern";"hus";1;0.01656876
"5200 - Dyrevern";"hus";2;0.03459734
"6100 - Lokalsamfunnsutvikling";"hus";28;0.03960106
"6200 - Bolig- og lokalmiljø";"hus";3;0.07806399
"7100 - Interesseorganisasjoner";"hus";1;0.004861264
"9100 - Internasjonale aktiviteter";"hus";2;0.01646617
"1100 - Kultur og kunst";"husaby";1;0.008218098
"13100 - Barne- og ungdomsorganisasjoner";"husabø";1;0.01612679
"10100 - Tros- og livssynsorganisasjoner";"husar";1;0.01513673
"13100 - Barne- og ungdomsorganisasjoner";"husar";1;0.01442424
"10100 - Tros- og livssynsorganisasjoner";"husbesøk";1;0.01692338
"9100 - Internasjonale aktiviteter";"husdyravl";1;0.0249018
"1100 - Kultur og kunst";"husdyrhold";1;0.008218098
